fico,term,pti,ltv,age,default
681.3403274283091,7.31105400388013,0.006889167433336729,1.114923630230883,53.473084764302016,0.0
502.1867460933794,6.58388499984906,0.12334752267279869,1.0154069263298497,38.58776196532612,0.0
463.76484988953223,6.783235842896073,0.06951225575891268,1.239111357784163,51.14754055226936,0.0
723.8770794390912,4.349807242739001,0.08196031005999262,0.6141695947921049,51.41624745975216,0.0
734.4471817818098,4.487398295497037,0.16416535860662215,1.069306572108954,46.84954139626702,0.0
632.973367427846,6.705161146534815,0.09104956453593908,0.9794351464518096,42.065216094457455,0.0
483.3921469967696,5.515601259375837,0.14436050957676336,0.8632537711461407,32.522595561302296,0.0
680.4312286834587,5.019671877463189,0.037719088915411925,0.7385311263268681,43.97900761593276,0.0
736.967113140221,5.959618287141935,0.09319980708366206,0.6312920488544702,34.81544681436545,0.0
531.4647836251225,5.7573523481118345,0.05871339338402398,0.8972445483056797,33.4153833899492,0.0
508.9271216877613,7.12212657852449,0.18116723304275498,1.2323354016473875,38.095886103148246,1.0
846.5956749336328,5.668848827812796,0.09876131326492306,0.7503308192337765,49.409847876294585,0.0
667.8610076779812,5.0748563414713335,0.1506841428840917,0.8209688313054377,40.514823403281675,0.0
677.8286995854097,6.453808948565255,0.14663605268550675,1.1378151690931049,45.73148660432106,0.0
608.7789805877566,5.325004789622212,0.052878210538510564,1.1786306103810231,40.72244852700253,0.0
629.2750435492032,6.484931588172541,0.051212622254403754,1.3084383277098026,52.255652053179446,0.0
635.140986425178,5.115346397563071,0.09090219935994374,1.3297886712436242,38.422160724356246,0.0
699.5758477945179,6.0892152367191885,-0.025272767760837783,0.9617665041067721,48.21286233680195,0.0
769.9254260503203,5.822753542867829,0.1605030268984149,0.5666159964433505,39.05915609633562,0.0
686.67949535891,4.9578119606345,0.06994141762219647,0.794174859534845,48.37213483197948,0.0
648.8285606646783,5.745557926943471,0.15981843831100648,0.8216276299421025,39.93148335222109,0.0
766.2861775564561,6.504202717077819,0.08516079601642113,1.3623034054522196,45.998855517985426,0.0
694.9154748602137,6.201632061654153,0.038987035880899495,1.0502967697747227,48.169101332912604,0.0
887.6069266533412,5.93549337286114,0.08226670316648106,0.8369453498974191,50.16077790523573,0.0
655.8497443309054,5.492980986397402,0.02746107547672902,0.8129863414917342,32.50868016648344,0.0
507.0141247656911,5.524115344989413,0.17499515864259693,1.3130038190296969,43.56089576344686,0.0
541.9685774604592,5.630392245231402,0.0589905173795637,1.127334814985294,42.38169155949465,1.0
563.3397749680253,7.662972125281197,0.11768341559761712,1.401345337913316,38.975769853248984,1.0
698.0716821968073,6.276633835240331,0.07866476985534987,1.0383149874852637,30.060056122663486,1.0
518.2637036942712,6.943943868133114,0.11011314400865012,1.2636406321108606,32.25616799076898,1.0
502.0236384703902,7.223003041232691,0.14437276376924232,0.9571708067059012,31.089904360664477,1.0
667.0414748691594,5.6050121337450065,0.013505930876237485,1.1306570749978702,46.474303542167135,0.0
789.2562044063271,7.171188835850868,0.05917902509450095,1.1233836077875397,41.25616442925407,0.0
720.8477054045749,6.66782131600645,0.09694359945922033,0.9074943814923585,46.568164622964574,0.0
433.54426749518075,5.416171503689996,0.20386466526447106,1.0056268367013037,28.13722513698972,1.0
697.1908332468848,5.056489318953342,-0.0016423089008791303,1.1385768490410342,36.92601932512814,0.0
522.9643257439346,6.762361194987378,0.1259954006165961,0.8131574515197242,50.99800106001936,0.0
750.9512287232656,6.138723197673101,0.08449896625890138,1.050646597781957,48.83849879555843,0.0
772.2178351564414,5.417685018335174,0.06521305376026976,1.0389059691051779,51.183336404538984,0.0
550.5152919893455,7.64082309020977,0.09707808502914692,1.2413866250931245,47.436533491274304,0.0
524.4664806120343,5.5365586870313015,0.13758496841961126,0.8654280979241366,43.79742353167026,0.0
585.6218666850064,6.31415553643087,0.16746275548554337,1.098133841485131,35.90116325755644,1.0
484.36958091974526,7.831155125024858,0.12457021699025157,1.1261127003957658,32.50312109052249,1.0
930.9554758094147,5.823829596664125,0.12972114071437837,1.0739275561761004,43.89767492510503,0.0
805.926147866665,4.774438137204691,0.1255452904694937,0.6965599403053733,61.47735380066484,0.0
808.4365519531559,7.291139957837574,0.12692640584506754,1.1398036066590653,36.31451246902114,0.0
677.7340648033112,5.218389290797182,0.123615127982145,0.8577466266891416,57.13978336705328,0.0
608.183787941633,6.626412534501231,0.011170516993309718,1.0122388553310075,29.417318283462023,0.0
730.3889910310994,4.217200949911503,0.060831981913347696,0.8586920058846739,37.833896796731025,0.0
732.4683187173284,6.195346709822863,0.03211051835980053,1.1586071383441163,45.12980820261826,0.0
821.2441138171016,5.539115471662312,0.06927722891116311,0.8460566054809622,44.929616311571536,0.0
622.7846628896197,4.661973204162561,0.10204027117858787,0.8613807238151177,38.82678394288772,0.0
560.0341123972273,6.923145442962288,0.18966838212794157,1.179241809404537,37.49231124439867,0.0
684.3960638585842,6.815680851138312,0.08160338195792764,0.7934847283260571,27.51495630465308,0.0
784.2933036340154,4.832175237589694,0.08491518198859302,0.9245952495631145,45.492209122047605,0.0
481.88253851276676,6.684585449500834,0.19097042887251192,1.146718885916638,32.45645417884321,1.0
606.7242970116042,5.472091572152282,0.049592052944510565,1.1701413632457052,49.02950865856198,0.0
533.1519909408623,5.661369877270983,0.1177825152682137,1.1711752506728168,35.14133685991606,0.0
571.3751666595225,5.514340172955334,0.13775588646519177,1.2653162368985218,29.611268970877493,1.0
882.0202203708059,5.266210803787087,0.0740463586039269,0.800721381047691,43.23642375094138,0.0
472.1224866479277,5.53044415606322,0.13072066393629156,1.0733656107085243,39.66625652876414,1.0
661.9714273848758,4.87424263878896,0.14131143061794432,1.5330486986910634,52.680914575343955,0.0
569.4947464602093,6.499432893159178,0.05246874858957517,1.0531126919899525,48.25893506846068,0.0
581.3557939456559,7.1466135202934975,0.11523703331802457,0.9778874595461188,38.58643961083029,0.0
600.5709460897816,5.8305842726528,0.11054990483134104,0.887575572288354,38.059745362738816,0.0
744.2202357813505,5.837373528145441,0.12705086758761797,1.1239408791568182,39.96948073019698,0.0
764.1444133139468,5.761580613052344,0.02899630779029576,0.9824142832127073,52.69723840099867,0.0
669.4276082280277,5.91924385554246,0.19722525317614054,0.8893321790931065,32.78447693312184,0.0
631.6644681889682,6.590792894853797,0.17728303869680528,1.1174806170412124,50.25042117777696,1.0
658.8516461064074,5.787102769211338,0.06062284604587505,1.1109944965001657,51.5333536348444,0.0
617.2375066594905,7.0162956389274616,0.17834786907689923,1.0262751880121475,39.52459986915474,1.0
741.2994925383339,5.213289343301442,0.03216057592184739,0.5614598907499257,43.317048645639076,0.0
648.559015747923,4.7741081608210285,0.017444661007216436,0.8692998790043105,45.62107229928362,0.0
679.7314812128626,5.639816386665156,0.109146332242303,1.2810705925442143,41.06320627203971,0.0
657.6095460221403,6.100271852460566,0.13018392714223334,1.281370627689549,35.808250334169344,1.0
440.6440484048975,6.153182972943311,0.06410008256735353,1.162034938184539,41.93807440025193,0.0
591.5627471317781,7.806666596518078,0.16924732018059102,1.1017054744618555,32.810107669776755,1.0
729.3282927582685,5.965649385135307,0.10740046654314667,1.0609612381776992,42.58745800628528,0.0
637.2839401130285,6.191074070970221,0.04548595738524151,0.9964408720053227,32.93168920342777,0.0
579.8896649950581,6.00514542921449,0.14049170739802602,1.0838454783773075,42.84848000712954,1.0
509.7346274027774,6.037346634753275,0.03202613113531766,1.052897127497492,36.26981778326907,1.0
602.2246001773943,5.351160330504339,0.12333677746841222,0.9021502647393025,34.62102823144075,0.0
608.4253403718469,6.921027483195253,0.08377942661752906,1.0970560956050899,34.001149786024854,0.0
692.6848635341553,8.288038378565801,0.08686539725141953,1.1348391521566863,54.8910621074141,0.0
528.0271367715943,5.442985092288282,0.07574596084248597,1.3832924482094893,29.569638188730732,1.0
647.2357230722923,6.268209641698859,0.0833022868514959,1.15648671073998,36.85430603350602,1.0
496.3115814131789,6.6063109312476715,0.16592504651867956,1.3277146715536585,41.472630155757024,1.0
522.7980786337242,6.2763026437634455,0.04278385434066097,1.0675000730351614,19.321219586223616,1.0
580.3189067631195,6.219481148640433,0.09648177946023548,1.0741903586874022,41.92891346257116,0.0
515.8948319819377,5.672431567600041,0.12427053873382274,1.0689041435745605,42.82451699042869,1.0
579.1012628620218,5.8414189427394625,0.12289559726608303,1.0200402622505402,43.72122992778073,0.0
637.3464322993842,5.7329668748339495,0.08833999280267443,1.1685722973890573,37.25053719019779,0.0
671.3569735946011,6.4978474431300395,0.01712896651520239,0.6517763525987922,41.986541146879844,0.0
478.1187737392771,6.404898256683186,0.14440580025438982,1.2038578979391443,44.011184302691774,0.0
755.8973818478723,5.245479197639851,0.10199982456830907,0.813319867017192,55.529944179237184,0.0
548.8059827104313,6.334394466277295,0.18474473563400487,1.281100551369324,37.22330156631849,1.0
571.420825249608,6.778585263889474,0.05320190773568987,0.9612270268678939,48.772038512219865,0.0
671.698680321749,5.508517378664564,0.023093878760068645,0.8995599345041928,51.18545837882643,0.0
612.8167966468039,6.991055363512787,0.10339448935438984,1.2937086459834632,43.99184999006229,0.0
501.64227354612547,6.548686912696196,0.07679216474171119,0.9734770525371405,32.49710631184925,0.0
546.6342011773177,6.511082358635589,0.10108876461022201,0.9073623183404934,40.893190030720646,1.0
731.1042334787288,4.9477842929559275,0.12990176597797642,0.8692818238235509,43.1423206909882,0.0
560.9272632408694,6.195235919942048,0.1229954300796753,1.0233229351686057,32.879338654304924,1.0
625.1104081882421,5.029643788421701,0.09627771002727553,0.871912790877901,37.19048012040346,0.0
467.2706676849871,6.758739469369505,0.10944530489403508,0.6951553673823716,34.02926145291765,0.0
745.4139444279458,4.940755528116006,0.061936019256998064,0.7371390829276704,44.1349970069927,0.0
479.31867646746053,5.647012084978854,0.1077182787433972,1.1562003087706156,40.00222266717369,1.0
698.207689441476,6.734722312424712,0.1064059400652305,1.267671641916476,25.516652430653895,0.0
767.5411172730351,7.387956052279304,0.10009367405749571,1.035844379356473,46.98202032211579,0.0
775.5976421999126,6.027756899108904,0.09529481961068542,0.6024484642666071,39.927501734798994,0.0
673.1836142222819,7.26221821063567,0.12393108633766639,1.1756402904994943,43.5049358734422,0.0
500.6502198441243,5.807305734623497,0.13965700307367962,1.5344690195599389,44.555275928145214,1.0
575.1884016120001,6.712932908549068,0.0971668911271199,1.017883453610804,39.243691880667626,0.0
562.5035077201453,5.926084815842189,0.1590523624835093,0.9384245367817979,42.27866203424947,0.0
563.8508841558361,8.720156875997377,0.11967334862448713,1.4343019852307357,43.50304655282193,0.0
505.87748248414584,7.914016733298936,0.005369431029868421,0.8983301250753161,53.34993526724538,0.0
878.0189128550544,4.656819304049343,0.1488006311616199,0.8973077988635402,49.14983253481317,0.0
567.4928948382507,5.985031124942576,0.0072321894015916766,1.1274245128046554,43.83528992836046,0.0
474.5057466884664,6.545116126430557,0.11305060926097252,1.1540144628886815,28.6547788380834,1.0
610.6632757099651,6.613665399039433,0.0322256530407857,0.9323870965656927,34.90876709650655,0.0
637.7982272314662,7.5262337449552525,0.11237878256456686,1.1781439111640952,31.898691148741722,1.0
661.3221464030396,6.018236253946538,0.04574224835555276,1.2671304356186317,48.05241719168303,0.0
629.781809770023,5.347815824970086,0.047052923502070874,1.1235594818735406,37.456238018350206,0.0
817.1697127917516,6.538365571708484,0.07873972086319947,1.0245460780495699,43.366981146889316,0.0
605.2907852238856,4.070372851797054,0.05242287265758096,1.0668601008301368,45.05759698906066,0.0
514.2527752514028,6.3902544015422755,0.08912636622115179,1.1043046774617684,48.51639154872091,0.0
791.4977947396987,5.408203581805329,0.04479879193320489,0.8567049757650075,53.50722226834967,0.0
525.8289403617534,6.222150448546016,0.12629053740255347,1.2590905638670205,37.860849964189725,1.0
635.4628300485781,6.770305085614813,0.047554918467318796,1.4685788479088462,38.43189179158767,0.0
708.9217684343507,6.413914923851088,0.13081789121143653,1.187054963122162,44.18881600170821,0.0
567.1694305564034,6.421544854377164,0.09884540321066133,0.9513280150500587,40.7508379423831,1.0
583.0541952789347,7.289231883111546,0.1665961467256507,1.150188337492342,41.20843173566346,0.0
399.6893774724512,6.659626946696162,0.13652547438164295,1.136004546266536,28.837570857050913,1.0
787.8795633266387,5.347263731192729,0.08377537866607306,1.0454082409188787,48.831068886773615,0.0
719.3448132465047,7.0325979142698625,0.20412953922305938,0.9745182607920183,43.59355691909971,0.0
651.4593931393897,5.38136291065959,0.14963235533784963,1.3640247290239387,53.07607624050219,0.0
650.6923962479215,5.868190091785205,0.14905906352797382,0.8710972288900881,47.72375499708219,0.0
661.3294398814174,5.690062683039984,0.12342661876040624,1.0307405096059936,57.00064058791624,0.0
749.5479871975549,4.040308298425736,0.0795008747863119,0.5862918204988061,29.35428172144652,0.0
634.512747795083,4.821052263275457,0.1331777138005996,1.0384594495639656,47.558407252017716,0.0
613.3212063358197,5.590401825235238,0.11242376963385076,1.0543794281974197,39.43749371345002,0.0
783.6651159942855,6.505497513014021,0.0035075207755042442,0.8970853046780325,47.07755851095512,0.0
668.8779657147994,7.127914077632342,0.149923954335341,0.9870606070605601,33.69326708593293,0.0
717.6685800944022,5.7996095749209315,0.10281335733548772,1.0562871467721267,40.46766791208649,0.0
621.4777605340277,7.142423368955405,0.1758793755397864,0.914477537757026,45.48872760749864,1.0
657.059509423008,6.413337134820104,0.14770298209730282,1.1623533156702786,45.361258947566704,1.0
670.8969504500351,5.075429969204251,0.022695847283953755,0.8940956678387579,58.53677878709494,0.0
497.6082819070415,6.801957691656579,0.03442509421837134,1.1168859909442201,44.39340034149405,0.0
695.472399930834,5.755380769807766,0.16989815792730778,1.490163996415006,39.22076929369015,0.0
698.1924025402834,5.708796053804434,0.06972710285254974,1.0546750052551161,46.01373605486669,0.0
638.7874874795415,4.314223016809185,0.043943335843833004,1.0579648244315432,51.279883355350634,0.0
562.4093395818096,5.628584617922973,0.15253860316897008,0.6197967425800619,35.43850911064925,0.0
543.0702635341279,7.21376668705479,0.12303282337553292,1.3555961502604401,28.062229072015825,1.0
590.313997377514,6.334113392091065,0.1239175381657393,1.2377951277798458,35.186366564419316,1.0
551.8761901209892,5.570988306475755,0.08321896762497771,1.121825636684435,55.9094566838427,1.0
766.0709594770452,7.159729886769549,0.14650125099325945,1.0932242233374987,49.43633877003337,0.0
488.64638266548246,6.525619154905826,0.1129515634202009,1.3551405815594244,44.66688866867395,0.0
713.2906378246499,5.665057056053941,0.10855693978300328,0.7898087828312046,48.935137424929174,0.0
602.3646060557359,4.856339483777409,0.040180224599441906,0.6859433090130991,39.192432339919,0.0
665.4612368778661,5.784159305100337,0.07714432064426205,0.9723066375454356,34.087481127352014,0.0
406.6666973744676,6.191898422817123,0.1471046028102824,1.1299559083732464,41.45376561185549,1.0
636.8842806548082,6.7370152457443355,0.20782003023411927,1.0587710327500495,51.48376342999181,0.0
674.0526429374114,6.332220681179302,0.006152774981387402,1.1216617842317502,30.801966634426474,0.0
831.6879528273732,6.526770611450122,0.08098782964864962,1.142413369306432,45.72430482399054,0.0
662.1208841054092,4.589227036193047,0.09184699964108202,1.0790789301566237,43.21758286746654,0.0
666.9083628002469,5.115131528500573,0.09307286373254271,1.005251502547712,43.71918006228206,0.0
